Empresa,Ano,Modelo,Carro/SUV,Titulo,UsadoOuNovo,Transmissao,Motor,TipoDirecao,TipoCombustivel,ConsumoCombustivel,Quilometros,EsquemaCores,CilindrosMotor,TipoCarroceria,Portas,Bancos,Preco
46,2018.0,26,226,5309,2,1,35,2,8,6.1,9582,649,4,3,5,5,23400.0
4,2018.0,470,226,5002,2,1,62,4,7,7.1,10506,649,6,3,5,5,44990.0
29,2013.0,112,474,2419,2,1,26,2,8,6.4,273,516,4,7,4,5,12995.0
36,2015.0,387,468,3466,2,1,62,0,1,7.5,13409,430,6,6,4,5,23913.0
48,2005.0,152,474,430,2,1,28,4,8,9.5,13930,69,4,7,4,5,9888.0
27,2009.0,225,586,1091,2,1,68,4,8,11.0,1881,516,6,9,4,5,13990.0
65,2015.0,424,226,3676,2,1,30,1,8,6.8,4240,61,4,3,5,5,15999.0
46,2015.0,142,569,3534,2,1,52,0,1,9.2,7899,596,5,8,4,5,38800.0
66,2011.0,675,226,1813,2,1,24,2,8,6.2,3616,48,4,3,5,5,11800.0
70,2016.0,385,226,4303,2,2,24,2,7,5.7,13146,371,4,3,5,5,16990.0
50,2017.0,553,185,4733,2,1,0,3,0,7.663150894460331,3213,205,0,9,0,0,36999.0
48,2011.0,261,474,1728,2,1,28,4,7,7.6,1404,516,4,7,4,5,18990.0
27,2011.0,225,586,1629,2,1,62,4,8,8.9,4379,596,6,9,4,5,13800.0
69,2004.0,199,474,352,2,1,34,2,8,9.5,13642,256,4,7,4,5,12995.0
69,2018.0,150,468,5542,2,1,22,1,7,5.6,11313,4,4,6,4,5,32980.0
53,2017.0,33,226,4790,2,1,16,2,7,5.1,8801,440,3,3,5,5,18777.0
3,2018.0,570,468,4973,2,1,24,2,7,5.3,8524,791,4,6,4,5,35800.0
37,2018.0,659,468,5232,2,1,32,1,1,7.2,3546,596,4,6,4,7,28950.0
4,2017.0,18,226,4356,2,1,18,2,7,5.2,9052,596,3,3,4,5,26800.0
29,2017.0,700,468,4516,2,1,30,1,1,6.8,1133,596,4,6,4,5,28880.0
51,2007.0,560,468,757,2,2,40,0,1,10.8,3953,136,4,6,4,7,32950.0
29,2020.0,408,226,6338,2,1,30,2,8,7.4,8691,729,4,3,4,5,26300.0
28,2010.0,113,474,1353,2,1,34,2,7,8.9,5103,441,4,7,4,5,10499.0
50,2019.0,110,468,5992,2,1,30,2,8,7.6,8959,596,4,6,4,5,25990.0
51,2015.0,577,468,3631,2,1,30,2,8,6.9,12167,649,4,6,4,5,23990.0
69,2015.0,459,569,3740,2,2,89,0,1,11.5,5998,596,8,8,2,3,56913.0
70,2015.0,557,586,3771,2,1,28,2,7,6.0,9527,649,4,9,4,5,26990.0
65,2013.0,321,468,2639,2,1,35,1,8,8.1,1502,48,4,6,4,5,16950.0
58,2014.0,508,586,3128,2,1,22,2,7,5.6,855,101,4,9,4,5,13999.0
58,2018.0,690,153,5494,2,2,26,2,1,6.2,3335,596,4,0,4,3,31950.0
69,2013.0,404,569,2689,2,2,37,4,8,11.0,5918,596,4,8,2,3,13995.0
27,2016.0,241,474,3914,2,2,26,2,8,7.4,2582,61,4,7,4,5,12990.0
59,2011.0,382,474,1790,2,1,11,4,7,13.6,9159,498,12,7,4,5,329990.0
70,2016.0,237,153,4300,2,2,30,4,1,0.0,7158,729,4,0,3,2,25995.0
29,2010.0,408,226,1368,2,1,30,2,8,7.6,4914,729,4,3,5,5,10995.0
37,2015.0,212,226,3481,2,1,28,2,8,7.1,254,649,4,3,5,5,15888.0
69,2012.0,683,586,2241,2,1,34,2,8,8.9,1053,729,4,9,4,8,22999.0
69,2017.0,199,474,4850,2,1,35,2,8,7.9,13810,12,4,7,4,5,23999.0
69,2018.0,231,226,5553,2,1,30,2,8,6.0,12500,729,4,3,5,5,29888.0
28,2020.0,398,468,6331,2,1,28,2,8,6.7,7544,289,4,6,4,5,34990.0
37,2017.0,663,468,4570,2,1,30,2,8,7.9,1104,729,4,6,4,5,24990.0
70,2015.0,385,447,3759,2,1,0,2,1,7.663150894460331,4104,289,0,3,0,0,16800.0
40,2004.0,616,55,318,2,1,0,3,1,7.663150894460331,6540,256,0,9,0,0,9999.0
69,2006.0,199,474,613,2,1,34,2,8,9.9,7070,136,4,7,4,5,6990.0
29,2018.0,422,153,5156,2,1,35,4,1,8.8,10331,289,4,0,4,3,35995.0
65,2009.0,424,474,1193,2,2,35,1,7,10.7,3363,371,4,7,4,5,16420.0
27,2005.0,612,569,399,2,2,67,4,8,0.0,4159,596,6,8,4,5,9913.0
4,2013.0,37,160,2298,2,1,30,4,1,5.3,4207,48,4,2,2,4,17890.0
69,2015.0,583,468,3744,2,1,30,2,8,7.4,1335,649,4,6,4,5,21888.0
70,2016.0,122,569,4294,2,1,62,0,1,7.8,2155,158,6,8,4,5,41950.0
27,2017.0,126,226,4429,2,1,26,2,7,6.3,1947,468,4,3,5,5,15984.0
69,2010.0,442,468,1531,2,1,67,0,8,11.0,7221,596,6,6,4,7,13995.0
69,2019.0,231,226,6148,2,1,28,2,3,4.2,10689,516,4,3,5,5,35990.0
51,2015.0,732,468,3640,2,1,35,2,8,7.9,4980,430,4,6,4,5,14900.0
4,2017.0,733,468,4364,2,1,30,2,1,4.7,8783,239,4,6,4,5,34880.0
46,2008.0,78,586,923,2,1,35,2,7,8.9,5249,430,4,9,4,5,8950.0
19,2017.0,605,569,4413,2,1,52,0,1,8.8,5248,649,5,8,4,5,36990.0
29,2009.0,423,586,1109,2,1,34,4,7,10.6,3281,498,4,9,4,8,19990.0
69,2013.0,583,468,2705,2,1,32,1,1,6.5,3948,498,4,6,4,5,16995.0
69,2012.0,442,468,2227,2,1,67,0,8,11.0,93,649,6,6,4,7,23990.0
27,2018.0,221,569,5099,2,1,38,4,1,8.8,3929,730,4,8,4,5,23888.0
69,2016.0,231,226,4240,2,1,28,2,8,6.1,11863,498,4,3,5,5,24950.0
27,2012.0,201,468,1966,2,1,62,1,8,11.3,1518,262,6,6,4,7,8999.0
48,2009.0,152,474,1144,2,1,28,4,7,8.2,11848,498,4,7,4,5,13913.0
62,2010.0,543,586,1484,2,1,30,2,1,5.5,12470,289,4,9,4,5,11880.0
27,2014.0,221,213,2853,2,1,0,3,8,7.663150894460331,3991,596,0,9,0,0,23995.0
41,2019.0,705,468,5923,2,1,30,2,8,5.8,9719,649,4,6,4,5,43990.0
29,2009.0,423,586,1109,2,1,34,4,7,10.6,6635,289,4,9,4,8,15990.0
29,2019.0,700,468,5814,2,1,30,2,8,7.9,304,729,4,6,4,5,26990.0
69,2009.0,583,586,1248,2,1,34,3,0,7.663150894460331,4624,269,4,9,4,0,12990.0
37,2020.0,588,226,6395,2,1,24,2,8,6.0,11325,430,4,3,5,5,21800.0
62,2019.0,606,586,6085,2,1,24,2,7,6.0,5315,136,4,9,4,5,23990.0
51,2018.0,537,569,5452,2,2,33,0,1,6.5,10885,498,4,8,4,5,41990.0
19,2016.0,693,584,3881,2,2,0,4,1,7.663150894460331,4781,649,0,0,0,0,34990.0
69,2017.0,404,569,4878,2,1,38,0,1,8.5,3813,596,4,8,4,5,37888.0
35,2011.0,748,474,1672,2,1,62,4,1,6.8,2224,90,6,7,4,5,23950.0
50,2017.0,110,468,4711,2,1,30,2,8,7.4,13088,596,4,6,4,5,20995.0
37,2021.0,561,226,6884,2,1,22,2,8,5.8,9333,314,4,3,5,5,20444.0
69,2015.0,583,468,3744,2,1,30,2,8,7.4,2057,649,4,6,4,5,23400.0
28,2017.0,216,226,4473,2,2,30,2,7,8.8,13039,486,4,3,5,4,49880.0
69,2007.0,583,468,814,2,2,34,0,8,9.6,5130,101,4,6,4,5,10999.0
33,2013.0,243,569,2450,2,2,40,4,1,8.0,6182,596,4,8,2,2,14913.0
19,2012.0,686,468,1948,2,1,59,1,1,9.0,3553,314,6,6,4,7,16999.0
33,2016.0,243,569,3973,2,1,40,0,1,8.1,7801,730,4,8,2,4,21990.0
46,2016.0,26,474,4060,2,2,30,2,8,5.8,5720,314,4,7,4,5,13995.0
37,2018.0,205,586,5217,2,1,65,2,8,11.6,12015,786,6,9,4,8,41999.0
37,2011.0,212,160,1682,2,1,30,2,8,7.8,13783,440,4,2,2,5,11990.0
46,2019.0,26,226,5930,2,2,30,2,8,6.2,10126,729,4,3,5,5,24888.0
69,2009.0,199,474,1212,2,1,34,2,8,8.8,2315,516,4,7,4,5,9990.0
19,2016.0,320,226,3858,2,2,30,2,7,7.3,1226,371,4,3,5,5,26888.0
27,2015.0,695,468,3381,2,1,24,2,8,6.9,2933,69,4,6,4,5,11995.0
51,2018.0,732,468,5472,2,1,35,2,8,8.1,13924,558,4,6,4,7,24888.0
27,2014.0,225,474,2869,2,1,68,4,8,9.5,5644,48,6,7,4,5,19995.0
43,2023.0,763,27,8179,1,1,25,2,0,6.9,3155,442,4,6,5,5,27690.0
27,2010.0,196,474,1336,2,1,99,4,7,14.6,4469,516,8,7,4,5,18999.0
18,2015.0,63,226,3298,2,2,22,2,7,5.1,12283,430,4,3,3,4,9800.0
46,2012.0,13,226,2072,2,1,25,2,8,6.8,2607,516,4,3,5,5,12990.0
70,2015.0,385,226,3765,2,1,30,2,7,6.6,13942,314,4,3,5,5,26888.0
48,2016.0,342,468,4114,2,1,30,1,7,7.0,13991,48,4,6,4,5,34950.0
25,2020.0,396,468,6316,2,1,30,0,7,10.9,8155,516,4,6,4,7,37990.0
46,2017.0,187,468,4650,2,1,35,1,8,7.5,8477,0,4,6,4,5,39990.0
27,2012.0,225,474,1973,2,1,62,4,8,8.9,4717,430,6,7,4,5,11800.0
3,2014.0,572,360,2766,2,1,0,3,8,7.663150894460331,4262,596,0,9,0,0,19999.0
19,2020.0,605,569,6302,2,1,32,0,1,8.0,12319,649,4,8,4,5,46990.0
29,2017.0,422,153,4500,2,1,35,4,1,8.8,13327,649,4,0,4,3,34990.0
29,2013.0,408,226,2428,2,1,28,2,8,6.9,564,440,4,3,5,5,16880.0
29,2018.0,408,226,5144,2,1,30,2,8,7.4,12866,596,4,3,4,5,21990.0
71,2013.0,713,586,2747,2,1,26,2,7,7.8,1449,516,4,9,4,5,16880.0
46,2015.0,78,474,3532,2,1,35,2,8,6.6,5462,430,4,7,4,5,12999.0
37,2022.0,671,468,7434,2,1,24,2,8,6.7,1674,205,4,6,4,5,24990.0
41,2019.0,597,468,5916,2,1,30,2,7,8.1,8842,516,4,6,4,5,52888.0
65,2015.0,754,468,3691,2,1,30,1,8,7.1,1192,289,4,6,4,5,21488.0
69,2014.0,290,381,3173,2,1,0,3,8,7.663150894460331,1625,649,0,0,0,0,32900.0
70,2014.0,687,468,3223,2,1,24,2,7,7.3,12817,101,4,6,4,5,17999.0
69,2007.0,458,213,806,2,1,0,3,8,7.663150894460331,7798,596,0,9,0,0,16990.0
29,2017.0,112,226,4487,2,1,26,2,8,6.6,3367,649,4,3,5,5,16995.0
69,2015.0,199,474,3703,2,1,35,2,8,7.8,11593,516,4,7,4,5,24990.0
69,2023.0,459,569,8472,2,2,89,1,1,10.7,9900,269,8,8,4,5,119950.0
69,2012.0,459,468,2232,2,1,40,0,1,8.5,4996,48,4,6,4,7,39950.0
46,2015.0,26,474,3528,2,1,30,2,8,5.7,5296,289,4,7,4,5,12999.0
50,2018.0,553,468,5431,2,1,34,0,1,8.0,11743,314,4,6,4,5,41990.0
51,2004.0,732,468,347,2,1,35,0,8,10.0,4939,498,4,6,4,5,10995.0
69,1995.0,231,226,34,2,1,26,2,8,8.5,5552,274,4,3,5,5,2995.0
19,2016.0,605,569,3871,2,1,52,0,1,8.8,6254,729,5,8,4,5,26000.0
40,2016.0,616,468,4023,2,1,30,1,1,5.3,260,596,4,6,4,5,39950.0
66,2019.0,724,468,6122,2,1,24,2,7,5.9,11975,795,4,6,4,5,27990.0
46,2009.0,191,468,1143,2,1,69,0,8,13.0,6059,516,6,6,4,7,7999.0
3,2013.0,100,226,2281,2,1,24,2,7,4.7,8703,596,4,3,5,5,22800.0
69,2018.0,231,226,5556,2,1,28,2,3,4.1,9437,136,4,3,5,5,27888.0
40,2018.0,616,468,5265,2,1,62,1,1,7.8,2878,645,6,6,4,5,81990.0
49,2018.0,218,586,5400,2,2,30,1,7,7.8,3872,61,4,9,4,5,29990.0
19,2014.0,605,569,2831,2,1,52,0,1,9.2,4507,649,5,8,4,5,27990.0
50,2018.0,698,569,5434,2,2,34,0,1,7.2,13312,440,4,8,4,5,39990.0
11,2016.0,160,468,3846,2,1,26,2,1,3.6,12640,48,4,6,4,5,17880.0
53,2014.0,14,468,3116,2,1,26,2,7,6.5,3071,232,4,6,4,5,14990.0
27,2019.0,111,468,5744,2,1,68,4,8,8.9,8748,0,6,6,4,7,32990.0
65,2008.0,321,468,985,2,2,35,1,8,9.3,6080,61,4,6,4,5,8995.0
46,2014.0,13,226,3003,2,1,25,2,8,6.8,3227,430,4,3,5,5,12449.0
46,2019.0,142,553,5940,2,1,0,4,1,7.663150894460331,2108,48,0,8,0,0,28888.0
27,2009.0,144,226,1080,2,1,26,2,8,7.8,9861,562,4,3,3,5,9999.0
69,2006.0,290,563,618,2,0,0,3,0,7.663150894460331,1562,596,0,9,0,0,16990.0
65,2017.0,754,468,4829,2,1,30,1,8,7.0,11839,411,4,6,4,5,28990.0
69,2010.0,404,569,1524,2,1,71,4,8,12.1,6912,729,6,8,4,5,15900.0
36,2013.0,387,468,2455,2,1,62,1,1,8.3,4644,48,6,6,4,5,18888.0
48,2011.0,153,474,1722,2,1,31,4,1,6.3,5252,498,4,7,4,5,12999.0
28,2018.0,216,226,5133,2,1,25,2,8,6.1,11810,48,4,3,5,5,35950.0
48,2010.0,261,474,1429,2,1,28,4,7,7.6,5726,289,4,7,4,5,11999.0
48,2019.0,98,474,5968,2,1,23,2,7,5.7,9863,596,4,7,4,5,45000.0
28,2017.0,181,468,4465,2,1,25,2,8,7.0,13090,61,4,6,4,5,27990.0
48,2013.0,155,474,2535,2,1,28,4,7,6.8,1628,48,4,7,4,5,14999.0
65,2019.0,321,468,6090,2,1,35,1,8,7.4,2922,158,4,6,4,5,32990.0
69,2013.0,118,439,2666,2,1,0,3,6,7.663150894460331,160,669,0,9,0,0,46990.0
19,2008.0,320,474,855,2,1,30,2,8,8.0,2972,371,4,7,4,5,8990.0
29,2018.0,408,226,5144,2,1,30,2,8,7.4,9170,596,4,3,4,5,22990.0
19,2019.0,522,226,5722,2,1,33,4,8,9.5,7375,61,4,3,2,4,59990.0
66,2018.0,675,226,5531,2,1,22,2,8,4.8,11255,468,4,3,5,5,18990.0
29,2018.0,283,474,5142,2,1,30,2,8,7.2,9753,649,4,7,4,5,21990.0
37,2017.0,663,468,4572,2,1,30,2,8,7.9,4292,729,4,6,4,5,17995.0
43,2023.0,762,27,8176,1,1,25,2,0,7.1,3155,565,4,6,4,5,24690.0
29,2017.0,408,226,4493,2,1,26,2,1,4.7,11152,596,4,3,4,5,23990.0
69,2019.0,758,226,6205,2,1,23,2,8,6.4,8784,371,4,3,5,5,24888.0
46,2013.0,26,226,2500,2,1,30,2,8,6.2,3283,649,4,3,5,5,16990.0
55,2017.0,495,468,4794,2,1,62,1,7,9.2,10908,289,6,6,4,5,81990.0
46,2007.0,26,226,719,2,1,30,2,8,8.4,6524,136,4,3,5,5,7995.0
69,2017.0,683,586,4917,2,1,34,2,8,8.9,8307,596,4,9,4,8,36990.0
27,2017.0,221,569,4438,2,1,38,4,1,8.8,6456,649,4,8,4,5,21990.0
29,2017.0,445,468,4502,2,1,30,2,8,7.2,2135,314,4,6,4,5,21888.0
19,2015.0,320,226,3316,2,2,30,2,7,7.3,224,289,4,3,5,5,29950.0
3,2016.0,100,474,3795,2,1,28,2,7,5.6,415,5,4,7,4,5,24995.0
29,2018.0,700,468,5176,2,1,30,2,8,7.9,13049,527,4,6,4,5,26495.0
37,2014.0,212,474,2961,2,1,28,2,8,7.1,1320,516,4,7,4,5,14995.0
71,2016.0,755,59,4331,2,1,0,3,1,7.663150894460331,3906,498,0,9,0,0,33990.0
40,2014.0,616,468,2982,2,1,62,1,1,7.5,925,273,6,6,4,5,71950.0
19,2016.0,605,569,3874,2,1,52,0,1,9.0,4071,323,5,8,4,5,32999.0
4,2009.0,740,468,1057,2,1,62,0,1,8.7,7637,498,6,6,4,5,8990.0
65,2008.0,548,468,993,2,1,35,1,8,9.1,4886,558,4,6,4,5,9999.0
51,2016.0,558,468,4177,2,1,67,2,7,10.0,2089,158,6,6,4,7,24990.0
50,2009.0,698,569,1162,2,1,35,4,1,9.1,5253,663,4,8,2,3,13999.0
51,2021.0,732,468,7049,2,1,35,0,8,8.3,7764,205,4,6,4,5,38990.0
43,2023.0,763,27,8180,1,1,17,2,0,7.3,3155,649,3,6,5,5,34990.0
29,2019.0,408,226,5789,2,1,30,2,8,7.4,10962,498,4,3,4,5,24990.0
46,2022.0,185,468,7500,2,1,30,2,8,6.3,6901,314,4,6,4,5,30000.0
27,2017.0,221,185,4442,2,1,0,3,0,7.663150894460331,3967,371,0,8,0,0,28999.0
50,2016.0,549,468,4149,2,1,33,1,1,5.8,914,371,4,6,4,7,25990.0
43,2022.0,482,27,7473,1,1,25,2,7,6.7,3155,652,4,3,5,5,19490.0
69,2012.0,401,153,2214,2,1,40,4,1,8.0,4575,274,4,0,4,3,24900.0
65,1999.0,424,474,91,2,2,30,1,7,10.5,1296,516,4,7,4,5,29888.0
46,2000.0,258,153,114,2,2,30,4,8,11.5,8413,729,4,0,2,3,5990.0
50,2017.0,698,255,4745,2,1,0,3,0,7.663150894460331,1572,289,0,8,0,0,32990.0
66,2016.0,675,226,4231,2,1,24,2,8,6.2,13807,61,4,3,5,5,14995.0
70,2013.0,687,468,2736,2,1,30,1,7,8.8,3036,371,4,6,4,5,16999.0
51,2017.0,577,468,4774,2,1,30,2,8,6.9,8045,440,4,6,4,5,28888.0
46,2006.0,26,226,550,2,2,33,2,7,10.0,4651,61,4,3,5,5,15995.0
48,2017.0,162,474,4679,2,1,62,1,7,8.2,11183,314,6,7,4,5,59900.0
4,2011.0,733,468,1575,2,1,30,4,1,5.9,12235,516,4,6,4,5,17999.0
70,2015.0,385,226,3760,2,1,24,2,7,5.4,13548,729,4,3,5,5,14888.0
58,2017.0,508,586,4800,2,1,26,2,7,6.0,3290,596,4,9,4,5,22800.0
69,2011.0,290,173,1824,2,1,0,3,8,7.663150894460331,1970,596,0,9,0,0,19350.0
41,2018.0,418,474,5276,2,1,67,4,7,9.7,12007,596,6,7,4,5,46950.0
66,2016.0,387,468,4227,2,1,34,0,8,9.6,7844,596,4,6,2,4,27990.0
4,2022.0,38,474,7251,2,1,30,4,7,6.3,10078,48,4,7,4,5,69988.0
29,2018.0,408,226,5146,2,1,30,2,8,7.4,13536,48,4,3,4,5,23990.0
3,2010.0,620,226,1281,2,1,30,1,7,8.4,5645,61,4,3,5,5,14888.0
4,2022.0,478,474,7260,2,1,88,1,7,10.5,12777,152,8,7,4,5,219880.0
69,2010.0,231,474,1507,2,1,28,2,8,7.4,13960,558,4,7,4,5,12999.0
51,2016.0,558,468,4176,2,1,67,0,7,10.2,1860,158,6,6,4,7,21990.0
19,2016.0,318,226,3856,2,2,15,2,8,4.9,703,169,3,3,5,5,12999.0
48,2017.0,384,163,4696,2,1,0,2,1,7.663150894460331,12393,649,0,2,0,0,29990.0
69,2017.0,404,173,4879,2,1,0,3,1,7.663150894460331,13298,596,0,8,0,0,41900.0
65,2015.0,728,474,3687,2,1,30,1,7,8.6,10483,158,4,7,4,5,39888.0
69,2009.0,442,468,1239,2,1,67,0,8,11.0,3123,649,6,6,4,7,19880.0
51,2011.0,251,468,1762,2,1,30,1,8,8.6,5436,430,4,6,4,7,10950.0
69,2010.0,290,324,1513,2,1,0,3,8,7.663150894460331,738,0,0,9,0,0,17999.0
37,2018.0,663,468,5235,2,1,30,1,1,6.8,11019,596,4,6,4,5,34990.0
27,2015.0,201,468,3355,2,1,34,2,8,9.0,13619,371,4,6,4,7,14990.0
69,2008.0,401,381,1010,2,1,0,4,1,7.663150894460331,5165,314,0,0,0,0,23900.0
48,2009.0,171,160,1147,2,1,28,4,7,9.0,838,289,4,2,2,4,14990.0
70,2016.0,687,468,4320,2,1,30,1,7,7.5,10075,66,4,6,4,5,32999.0
19,2012.0,316,474,1919,2,1,71,4,8,9.9,4229,314,6,7,4,5,16995.0
58,2011.0,508,226,1789,2,1,30,2,7,7.9,8744,69,4,3,5,5,14880.0
66,2010.0,675,226,1502,2,1,25,2,8,6.7,2363,61,4,3,5,5,10990.0
41,2006.0,599,468,547,2,1,67,0,8,17.2,5381,596,6,6,4,5,10990.0
29,2014.0,420,468,2924,2,2,30,2,8,8.4,5432,663,4,6,4,5,9999.0
46,2016.0,13,226,4053,2,1,25,2,8,4.9,7581,314,4,3,5,5,24705.0
19,2008.0,320,226,855,2,1,30,2,8,8.0,1767,558,4,3,5,5,8990.0
29,2019.0,700,468,5816,2,1,30,2,8,7.9,6404,48,4,6,4,5,34990.0
19,2009.0,316,598,1067,2,1,0,4,8,7.663150894460331,3812,289,0,8,0,0,15990.0
69,2010.0,404,569,1524,2,1,71,4,8,12.3,7543,733,6,8,2,3,13990.0
46,2012.0,187,468,2087,2,1,30,1,8,6.9,5484,136,4,6,4,5,14989.0
27,2008.0,726,474,890,2,1,28,2,8,8.8,329,48,4,7,4,5,7995.0
51,1997.0,665,586,48,2,1,57,1,0,7.663150894460331,2909,205,6,9,5,0,22880.0
46,2017.0,142,569,4644,2,1,52,0,1,9.2,4848,136,5,8,4,5,23990.0
43,2023.0,762,27,8176,1,1,25,2,0,7.1,3155,478,4,6,4,5,24690.0
48,2015.0,155,474,3553,2,1,30,4,7,6.0,730,649,4,7,4,5,32800.0
29,2015.0,408,226,3415,2,1,30,2,8,7.7,8857,516,4,3,5,5,23888.0
69,2018.0,583,468,5599,2,1,35,1,8,8.5,11939,596,4,6,4,5,38888.0
29,2018.0,408,226,5144,2,1,30,2,8,7.4,12523,649,4,3,4,5,23990.0
28,2018.0,181,468,5127,2,1,25,2,8,7.3,9730,468,4,6,4,5,33999.0
70,2019.0,562,226,6227,2,1,15,2,7,4.9,7472,314,3,3,5,5,21888.0
19,2011.0,605,447,1598,2,1,0,3,1,7.663150894460331,6661,48,0,8,0,0,15800.0
28,2017.0,216,226,4472,2,1,25,2,8,6.1,13564,61,4,3,5,5,28999.0
69,2005.0,404,569,482,2,2,37,4,8,11.0,7709,596,4,8,4,5,9990.0
48,2019.0,352,468,5982,2,1,62,1,7,8.8,905,289,6,6,4,5,61950.0
69,2007.0,199,474,789,2,1,34,2,8,9.9,4498,498,4,7,4,5,11990.0
27,2018.0,201,468,5096,2,1,32,1,1,8.1,4778,430,4,6,4,7,16999.0
46,2017.0,13,226,4630,2,1,25,2,8,5.5,524,314,4,3,5,5,15778.0
43,2022.0,482,226,7474,2,1,25,2,7,6.7,2843,703,4,3,5,5,22705.0
4,2017.0,737,34,4371,2,1,0,3,1,7.663150894460331,10379,69,0,9,0,0,41880.0
36,2008.0,224,468,904,2,1,62,0,1,10.8,6826,48,6,6,4,7,7995.0
58,2013.0,508,586,2629,2,1,30,2,7,7.9,67,516,4,9,4,5,17990.0
37,2020.0,663,468,6403,2,1,30,2,8,7.9,8207,596,4,6,4,5,29900.0
29,2019.0,445,468,5802,2,1,30,2,8,7.2,10346,498,4,6,4,5,27878.0
29,2017.0,408,226,4493,2,1,30,2,8,7.4,1622,545,4,3,4,5,19999.0
51,2012.0,117,474,2135,2,1,25,2,8,6.7,2850,729,4,7,4,5,12990.0
29,2021.0,644,468,6846,2,1,32,1,1,6.1,9992,649,4,6,4,7,40888.0
46,2014.0,26,226,3008,2,2,35,2,8,6.5,2771,498,4,3,5,5,12999.0
50,2017.0,549,468,4721,2,1,33,1,1,5.8,1659,649,4,6,4,7,27996.0
28,2019.0,181,468,5768,2,1,25,2,8,7.0,6132,468,4,6,4,5,34990.0
69,2003.0,540,439,272,2,1,0,2,8,7.663150894460331,1878,558,0,9,0,0,21990.0
27,2015.0,201,468,3356,2,1,34,2,8,9.0,1301,516,4,6,4,7,13995.0
37,2018.0,659,468,5228,2,1,32,1,1,7.2,11049,649,4,6,4,7,39990.0
36,2015.0,387,468,3465,2,1,68,4,7,10.1,13936,440,6,6,4,5,25999.0
69,2017.0,583,468,4912,2,1,30,2,8,7.4,2519,596,4,6,4,5,21995.0
71,2012.0,157,226,2268,2,2,49,2,7,8.7,842,61,5,3,3,4,16888.0
69,2019.0,442,607,6163,2,1,0,3,0,7.663150894460331,7634,498,0,9,0,0,55990.0
19,2010.0,316,474,1309,2,1,71,4,8,10.1,6774,136,6,7,4,5,8995.0
46,2022.0,187,468,7516,2,1,35,2,8,7.5,7277,444,4,6,4,5,41998.0
70,2017.0,519,586,4940,2,1,30,2,1,7.7,9359,596,4,9,4,7,49800.0
27,2018.0,111,468,5080,2,1,68,2,8,8.9,3028,649,6,6,4,7,31990.0
40,2018.0,616,468,5269,2,1,94,1,7,12.8,10769,649,8,6,4,5,144888.0
69,2021.0,231,226,7123,2,1,28,2,3,4.2,9250,596,4,3,5,5,30888.0
69,2022.0,231,226,7700,2,1,28,2,3,4.2,13858,649,4,3,5,5,39999.0
43,2023.0,763,27,8182,1,1,25,2,0,6.9,3155,516,4,6,5,5,29690.0
19,2012.0,447,131,1932,2,1,0,3,8,7.663150894460331,6269,498,0,9,0,0,7999.0
46,2017.0,187,468,4655,2,1,35,1,8,7.5,700,440,4,6,4,5,31990.0
19,2018.0,605,569,5064,2,1,32,4,1,8.2,9874,596,4,8,4,4,33950.0
37,2019.0,212,226,5854,2,1,30,2,8,7.4,10321,440,4,3,5,5,24995.0
48,2011.0,149,80,1719,2,1,0,4,8,7.663150894460331,2021,498,0,2,0,0,25950.0
29,2017.0,408,226,4493,2,1,30,2,8,7.4,8110,440,4,3,4,5,25995.0
58,2018.0,508,226,5493,2,2,28,2,0,7.5,8596,314,4,3,5,5,38990.0
29,2015.0,700,468,3432,2,1,30,2,8,7.9,11199,663,4,6,4,5,25999.0
51,2019.0,537,569,6034,2,1,33,0,1,7.0,9475,314,4,8,4,5,44987.0
36,2015.0,387,468,3464,2,1,68,0,7,10.4,9787,430,6,6,4,5,37800.0
3,2013.0,582,160,2293,2,1,86,1,7,13.3,8607,48,8,2,2,2,172300.0
51,2013.0,732,468,2615,2,1,30,2,8,8.4,1373,729,4,6,4,5,15999.0
51,2001.0,560,468,155,2,2,40,0,1,0.0,7793,596,4,6,4,7,16950.0
3,2016.0,571,468,3807,2,1,30,1,7,6.7,692,289,4,6,4,5,22990.0
51,2010.0,732,273,1479,2,1,0,2,8,7.663150894460331,5641,596,0,9,0,0,10990.0
29,2019.0,644,468,5812,2,1,32,1,1,7.5,12622,136,4,6,4,7,43990.0
66,2018.0,675,226,5531,2,1,22,2,8,4.8,13656,498,4,3,5,5,16887.0
69,2009.0,290,173,1219,2,1,0,3,8,7.663150894460331,12134,256,0,9,0,0,18000.0
46,2018.0,26,474,5306,2,1,30,2,8,5.7,9872,0,4,7,4,5,24990.0
50,2016.0,549,468,4146,2,1,30,2,8,6.6,7146,430,4,6,4,5,8990.0
70,2019.0,385,226,6220,2,1,30,2,7,6.7,6114,596,4,3,5,5,43880.0
69,2021.0,366,226,7131,2,2,19,1,7,7.6,2343,669,3,3,3,4,52999.0
43,2023.0,763,27,8182,1,1,25,2,0,6.9,3155,158,4,6,5,5,29690.0
70,2018.0,385,586,5622,2,1,24,2,7,5.6,107,158,4,9,4,5,24315.0
58,2018.0,444,468,5487,2,1,35,0,7,8.3,351,136,4,6,4,5,28990.0
65,2017.0,321,468,4812,2,1,35,1,8,8.1,9153,214,4,6,4,5,31990.0
33,2017.0,243,569,4525,2,2,40,4,1,7.4,11114,649,4,8,4,5,35888.0
